Customer_ID,Account_Age_Days,Login_Frequency,Daily_Usage_Mins,Plan_Tier,Support_Tickets_90Days,API_Utilization_Rate,Churn,Support_Ticket_Friction
2178077e-634e-4493-b374-ec64d95597c0,36,Daily,105,Enterprise,1,0.39,0,0.009433962264150943
c90b8968-9c9b-4420-b2d3-310839b052cf,296,Rarely,7,Basic,3,0.93,1,0.375
8202cfe9-9386-4c76-8880-cd8f1865180e,1049,Daily,33,Basic,6,0.22,0,0.17647058823529413
4f8f201c-bda4-4ee4-9e4d-c8790fa7861e,22,Daily,118,Pro,0,0.93,0,0.0
9bcfe835-4bef-4563-b081-97378cc765cd,271,Daily,25,Basic,0,0.49,0,0.0
ca70cf8c-fa14-46f6-959c-d05bdc9ceadd,707,Weekly,52,Basic,3,0.86,0,0.05660377358490566
6f13cacf-a5d8-4e54-bb3f-cb5ea3543447,250,Weekly,12,Pro,0,0.08,1,0.0
b3a28d24-7520-465a-9ea1-5d632e4b8ede,263,Daily,89,Enterprise,1,0.19,0,0.011111111111111112
3a136202-5711-416d-84e8-69f9b29a89eb,123,Rarely,2,Basic,2,0.25,1,0.6666666666666666
a15b3ce5-bb9b-4a1f-89cb-e51112de0db4,581,Daily,93,Pro,10,0.94,0,0.10638297872340426
f1b7dfd0-4adc-4c87-ae77-42793114c4be,1029,Weekly,29,Enterprise,4,0.54,0,0.13333333333333333
99d1011f-4c70-4942-b29d-cf180c5d86ed,162,Weekly,40,Pro,7,0.7,0,0.17073170731707318
e4fbb595-0761-4ff4-a05b-60a6a271e58a,583,Rarely,14,Basic,1,0.47,1,0.06666666666666667
7c6cfdb7-510a-468a-a8f8-b264eaa34647,455,Daily,110,Basic,0,0.9,0,0.0
fe77f661-8a66-42e9-a967-0e6479b28dc2,855,Daily,52,Pro,1,0.78,0,0.018867924528301886
d2459e18-4dc6-4676-9f73-259504b2c304,339,Daily,119,Enterprise,0,0.55,0,0.0
8f458168-e752-43d6-bcb4-5ed5066c03fe,98,Rarely,2,Basic,1,0.14,1,0.3333333333333333
c5522fc3-4bbd-47e2-96de-9f066a151310,340,Weekly,36,Basic,12,0.51,1,0.32432432432432434
7b5cd43e-ec5c-4c0a-b34c-b84fed1b0324,45,Daily,26,Basic,0,0.14,0,0.0
ed50f54e-8e89-416e-9adc-662ebeaa5ca3,566,Daily,49,Enterprise,4,0.77,0,0.08
bc390415-3cf3-444c-be0e-59b4039ccaf4,661,Rarely,1,Basic,12,0.17,1,6.0
4e30de04-e51d-4dc6-bf5f-bb8dbfbb5b31,486,Daily,69,Basic,0,0.53,0,0.0
4a6fcbbf-1a59-4f57-8592-868dbab5cb5b,950,Daily,103,Basic,3,0.33,0,0.028846153846153848
631436e2-849e-4272-bf13-660b405584ad,146,Daily,83,Basic,0,0.33,0,0.0
92420bd6-e939-4ffe-ad57-c6bea1963a68,1087,Weekly,21,Pro,2,0.51,0,0.09090909090909091
cd318ca9-555b-44ad-a6d8-11be6a2be2a2,150,Rarely,1,Pro,6,0.42,1,3.0
67f00abb-36c0-427d-a1e9-9d092ed5a15a,280,Weekly,7,Enterprise,1,0.63,1,0.125
8c0fc20d-42e7-41fb-bbc4-0f09a99b9674,949,Weekly,5,Pro,1,0.35,1,0.16666666666666666
c5d1144f-5b18-4d38-a7e5-bf6b6a7b52b4,82,Weekly,59,Basic,2,0.37,0,0.03333333333333333
981f9db9-fff7-4d96-bb9f-87004d310218,518,Daily,113,Pro,1,0.64,0,0.008771929824561403
2009d372-f9d8-4fa8-8612-a194cc314fcc,864,Daily,49,Pro,1,0.52,0,0.02
0e92db05-79a2-4c73-b8a2-d1ad91044ae3,521,Weekly,59,Pro,1,0.56,0,0.016666666666666666
b459ae7d-93f1-4386-b88f-f2d6766296ac,974,Rarely,14,Basic,2,0.18,1,0.13333333333333333
d14763c3-50fc-4224-ab54-d3c320f7743c,306,Weekly,7,Basic,3,0.15,1,0.375
9893fcfd-6fb4-4d35-a909-f1780e0342fb,914,Rarely,1,Enterprise,5,0.64,0,2.5
052927fe-e69b-49e9-8ad4-7ee349444c0d,395,Weekly,26,Basic,4,0.38,1,0.14814814814814814
09c57873-b3e4-428e-bd2d-ac93a4cebc44,988,Weekly,37,Enterprise,3,0.77,0,0.07894736842105263
82d51e64-b358-46c6-8a38-c310f5991902,338,Daily,59,Pro,0,0.69,0,0.0
ba6ed74c-0424-4160-8cd3-53d70f093664,533,Weekly,12,Basic,12,0.37,1,0.9230769230769231
d0afe741-6dc0-45a8-8070-6f75f1d36f69,61,Weekly,12,Basic,11,0.21,1,0.8461538461538461
f7221c8a-9c05-4a9d-9805-a92c8042bec3,907,Daily,43,Pro,0,0.66,0,0.0
529170da-229f-462e-a9b0-853d6684e226,612,Rarely,1,Pro,3,0.3,1,1.5
08713eb3-9951-458c-8fe6-87776fa23888,287,Weekly,30,Basic,1,0.76,0,0.03225806451612903
45c6622a-a766-4dbd-995a-ccb0b51c70ae,219,Rarely,6,Basic,4,0.72,0,0.5714285714285714
48687284-2d1d-46a4-9e64-97c4298ec5c0,597,Rarely,9,Basic,10,0.18,1,1.0
a6062ae8-2bc8-48c2-a0a9-89e53b8fed81,386,Weekly,57,Pro,4,0.59,1,0.06896551724137931
fb6b1ef9-8968-4ab6-bf79-531b265e22ba,390,Weekly,29,Pro,2,0.73,0,0.06666666666666667
f9602155-c982-46e3-9f2c-6ff76186d506,210,Daily,50,Enterprise,0,0.74,0,0.0
4312b91d-5ef9-423b-bd8a-be041b5ae7f8,403,Rarely,1,Enterprise,3,0.13,1,1.5
a37719d7-1cf0-4b9a-b2d4-3178ec8f8533,943,Daily,17,Enterprise,0,0.35,0,0.0
567d61d1-97a4-4749-967e-7da3532dbe53,301,Weekly,10,Basic,0,0.97,0,0.0
00b98bd1-d0cd-468f-8b81-07a964be6625,616,Rarely,5,Enterprise,2,0.33,1,0.3333333333333333
695ceacc-9da4-4598-86fc-25caa306cadb,318,Daily,51,Enterprise,3,0.28,0,0.057692307692307696
414e3ffd-5e85-4b2c-9841-f31480cc655b,325,Rarely,5,Basic,0,0.01,1,0.0
a86ba5ba-2db5-43fb-a564-8af46dbb8026,876,Daily,42,Pro,1,0.01,1,0.023255813953488372
8109d3f7-54a7-40dc-87ac-061c275d93fa,47,Daily,113,Basic,2,0.92,0,0.017543859649122806
4112be90-c380-4aef-acf8-6f8cf8ae9aeb,8,Daily,49,Basic,4,0.45,1,0.08
f58fea8b-d1f5-4336-9467-a4719e44d0c0,1030,Daily,34,Pro,9,0.35,1,0.2571428571428571
5a5eb952-0a8b-4505-94ea-0b20b11c86e7,887,Weekly,20,Pro,2,0.68,0,0.09523809523809523
4982b27a-b7dc-47ab-91a3-1e8fd6766d11,474,Daily,20,Enterprise,1,0.43,1,0.047619047619047616
83c4a0f7-8c63-4423-b9a3-96ba79228e41,397,Rarely,3,Pro,2,0.16,1,0.5
dde15ebe-c9e4-41e7-bdba-24755f1f0410,158,Daily,62,Basic,0,0.76,0,0.0
9051e5de-8b71-49d6-8731-cefba6520b18,1019,Rarely,5,Pro,0,0.8,0,0.0
943b3e70-773c-4004-9a25-6c4bda5173b0,1001,Daily,44,Pro,1,0.64,0,0.022222222222222223
202a2d01-d0b1-41eb-ba32-e8ada98ce146,821,Daily,47,Enterprise,1,0.67,0,0.020833333333333332
e102649f-566d-4d6d-a631-12052998465e,816,Weekly,38,Pro,0,0.01,1,0.0
5867af4b-9ffc-43e5-9822-4c373349bb73,731,Weekly,21,Basic,0,0.55,0,0.0
02605caf-9acf-472e-adc7-fbb2b9f9e928,72,Weekly,30,Basic,4,0.29,0,0.12903225806451613
1f99c710-5cfa-46ca-9343-73bbc7ce49ed,64,Weekly,26,Pro,5,0.23,1,0.18518518518518517
c57e73ba-7edb-4e44-aa3b-6f28a7dd9ad4,695,Daily,38,Pro,2,0.42,0,0.05128205128205128
2e5589d9-e23a-42de-98be-703a987fbad6,777,Rarely,12,Pro,2,0.57,1,0.15384615384615385
67ac5904-e805-41fe-b916-7da57815cec2,987,Weekly,13,Enterprise,0,0.09,1,0.0
fea38a9e-0778-48a9-a779-4dd25bab31f0,468,Weekly,30,Basic,2,0.66,0,0.06451612903225806
e6891d04-7733-461c-a131-5e9babb2e3e3,368,Daily,35,Pro,1,0.7,0,0.027777777777777776
8745b61a-b56a-455d-a923-ab111df422b8,437,Daily,69,Pro,1,0.98,0,0.014285714285714285
bdb10255-145d-4219-b532-dd23415a54df,925,Rarely,8,Enterprise,2,0.06,1,0.2222222222222222
81b23a54-521c-4ead-b9a4-396c9bde4da5,420,Daily,48,Pro,0,0.52,1,0.0
0a96680c-8bd4-46bf-a710-4dc573e36fa7,91,Weekly,23,Enterprise,0,0.48,0,0.0
169cc10c-068a-4e75-ae4c-b68468ebd3a7,225,Daily,16,Basic,1,0.52,0,0.058823529411764705
caef9733-6f7f-4503-9660-8c35495f765c,1079,Weekly,13,Pro,5,0.35,1,0.35714285714285715
0c5ecfa3-8ba5-47cf-874b-8b616c204695,1063,Weekly,10,Basic,0,0.73,0,0.0
83eb5a3c-9c45-412c-857d-4f2e4b6cd4db,234,Daily,96,Basic,4,0.84,0,0.041237113402061855
2877667d-7256-4d31-b90e-705d137e232b,274,Weekly,12,Pro,1,0.44,1,0.07692307692307693
cbff26ac-f64c-4491-8d4c-712a96154fa3,39,Rarely,13,Pro,1,0.51,0,0.07142857142857142
332fbd29-4244-4c9d-8394-a4dd28e9d07c,540,Rarely,3,Pro,2,0.61,1,0.5
719d1a37-babf-45ae-9ee6-3a75a80f774d,505,Daily,27,Basic,1,0.99,0,0.03571428571428571
62cd94d9-91c5-4616-b29b-eed3fedd2fe3,174,Weekly,24,Pro,2,0.63,0,0.08
d42a6dd7-f31d-4338-bbed-63f621ac4e3d,9,Daily,55,Enterprise,0,0.56,0,0.0
6841a0cc-dc68-4054-ad1b-9e20610f9029,311,Weekly,27,Pro,0,0.83,0,0.0
93ef13dd-94a8-4a30-83f6-2560a0bbd895,26,Weekly,10,Pro,1,0.12,1,0.09090909090909091
011aa820-985d-4656-83af-85db9cc3a6eb,968,Weekly,47,Basic,1,0.4,0,0.020833333333333332
2545909b-d493-4975-88d0-02ba96947319,308,Rarely,10,Basic,1,0.18,1,0.09090909090909091
9a5c8bd0-c30f-4fbd-afdc-360763178cbd,911,Daily,106,Enterprise,1,0.65,0,0.009345794392523364
55d8b0e8-85ee-4496-98b7-fbc1161a9237,978,Weekly,25,Basic,17,0.58,1,0.6538461538461539
19875afd-006a-4450-863a-59f33c10a2c3,467,Daily,47,Enterprise,1,0.47,0,0.020833333333333332
508540b5-43a0-45f6-8594-01c4fa3d08e6,1062,Weekly,8,Pro,12,0.47,1,1.3333333333333333
15850a92-2ecb-4fa4-a047-80829dc2bb4d,632,Weekly,44,Basic,1,0.73,0,0.022222222222222223
c0c0a4c4-74c8-4ca0-a6dd-0431c88875a8,954,Weekly,17,Basic,0,0.37,0,0.0
8745cb79-8e01-44ee-bc03-eae64b9bfc86,561,Weekly,13,Basic,1,0.13,1,0.07142857142857142
35e70e40-25fb-4995-886f-f57a437a5098,284,Daily,45,Basic,0,0.62,1,0.0
c63b72b2-7559-4362-a419-dca68ebca1ae,313,Weekly,8,Basic,1,0.36,1,0.1111111111111111
1d52ec1a-6b20-4e03-9044-19b0bab1ea0d,911,Rarely,13,Pro,17,0.34,1,1.2142857142857142
47e648ea-010a-4607-bfb2-ce3076e7b72a,13,Rarely,11,Enterprise,2,0.48,0,0.16666666666666666
d671803e-b665-4526-9f0e-72716e12de27,1073,Rarely,14,Pro,0,0.62,0,0.0
f4818c36-a000-410d-b26f-1352368b396c,693,Rarely,4,Pro,2,0.23,1,0.4
e8f8e13b-0df2-426b-ae14-85a0f22503eb,513,Daily,39,Pro,11,0.54,0,0.275
ba67eb55-7b78-41ef-9db8-37c403ae2cc0,578,Weekly,47,Basic,1,0.53,0,0.020833333333333332
f77b5305-e15f-4452-8775-a9532110d202,619,Daily,50,Basic,0,0.45,0,0.0
48ceca52-feac-43c3-95a8-215b3fca5b57,59,Weekly,50,Basic,1,0.36,0,0.0196078431372549
5b45de22-7915-4e12-94a7-cd11346be4dd,363,Weekly,3,Pro,1,0.42,1,0.25
367d78e0-015a-4c33-9c86-c2c6cfc5408f,568,Weekly,13,Basic,1,0.39,1,0.07142857142857142
67855f87-2552-4273-9aff-1b2060638673,24,Daily,88,Basic,1,0.62,0,0.011235955056179775
16982188-2221-4667-8751-908a7cfdb252,253,Daily,57,Pro,2,0.74,0,0.034482758620689655
5d1e924a-5232-4255-8df9-610e13465816,439,Rarely,9,Pro,9,0.45,1,0.9
a37b8137-7b88-4273-b2ed-b9993192e791,130,Rarely,12,Pro,3,0.48,1,0.23076923076923078
06d94f9c-6578-444a-b69b-89af2e65971f,1050,Rarely,13,Basic,2,0.31,1,0.14285714285714285
c085ad27-a3b7-4ac6-8c99-5d8acd50c3ac,398,Weekly,33,Basic,3,0.69,0,0.08823529411764706
47348b0f-8710-46a1-abf8-3a97d3e3e8e6,865,Weekly,33,Pro,0,0.27,0,0.0
01d0471a-f3c4-41af-bd62-d13f7a640123,976,Weekly,27,Pro,0,0.6,0,0.0
60a5539b-35a0-48b6-b120-73dd9363c902,708,Daily,118,Basic,1,0.75,0,0.008403361344537815
8e2e6166-2b02-4892-9777-13f00e5593fc,408,Daily,115,Pro,1,0.4,0,0.008620689655172414
6339cd11-80e4-45fb-acdd-6ea192dbb5ce,839,Daily,36,Basic,2,0.37,0,0.05405405405405406
a5ad9b47-e278-494b-9fa4-a175b63c49b2,501,Daily,113,Pro,1,0.85,0,0.008771929824561403
2ce4a85c-fa47-4fe3-8f09-60760c8086c1,133,Daily,53,Enterprise,6,0.83,0,0.1111111111111111
5a4223a9-10c4-4b98-9705-dfd0f2d3f5a5,13,Daily,40,Pro,2,0.75,0,0.04878048780487805
e4d8cb11-da54-4a83-b582-d05e879c3bc9,487,Daily,108,Basic,1,0.45,0,0.009174311926605505
22d98feb-b43a-40d0-85b0-ee2af2a15f77,353,Rarely,6,Basic,3,0.12,1,0.42857142857142855
de6317d1-37a4-4d8c-85f2-ae9f197bd82c,821,Daily,15,Basic,6,0.47,0,0.375
7cd44819-2002-4f65-87ee-6f1e24bca534,198,Weekly,33,Pro,0,0.82,0,0.0
e4e4c422-2573-4462-89e0-fb8cdcfb021c,130,Rarely,2,Enterprise,5,0.21,1,1.6666666666666667
33ad26cb-3ca4-44b4-ac7d-b5d770fdd115,71,Daily,29,Enterprise,1,0.65,0,0.03333333333333333
308e54f1-c12b-431b-b342-adf16aac90d7,695,Weekly,19,Basic,1,0.26,1,0.05
b0ed1bce-f0fb-45e0-b212-e3ad02919cdf,219,Daily,25,Basic,1,0.37,0,0.038461538461538464
fd6d8532-2670-42be-9162-201f1a6be7e6,878,Rarely,13,Basic,0,0.03,1,0.0
e2b2f331-7330-4ca1-bd3a-de12b27eee00,387,Daily,17,Pro,0,0.35,0,0.0
5d4bf13b-10ff-4ff1-8a04-d82bb9ef034a,26,Daily,43,Basic,9,0.61,0,0.20454545454545456
af4cf7b3-9aeb-469a-b0e3-fc07747cd008,694,Weekly,17,Basic,0,0.83,0,0.0
b355e008-941d-45b6-8f31-071a9d3d37dd,889,Rarely,5,Basic,0,0.55,1,0.0
0214ab85-681c-4f7d-af0d-c9aa66760379,477,Daily,89,Pro,2,0.57,0,0.022222222222222223
89f43465-cc21-4ab4-bb37-0582d29f462b,170,Daily,32,Enterprise,1,0.26,0,0.030303030303030304
0cdf53da-0f34-4bff-b8a1-0eeda6126d79,21,Daily,73,Enterprise,2,0.99,0,0.02702702702702703
34b03666-8662-426b-a731-3a08dd91f1e3,664,Daily,65,Basic,1,0.75,0,0.015151515151515152
43e063f8-735f-438b-9ad3-3692cd363ff3,871,Daily,28,Enterprise,2,0.46,0,0.06896551724137931
3497d440-0e8d-4b89-adb1-a4316d5a43a8,781,Daily,35,Enterprise,1,0.73,0,0.027777777777777776
8731ace3-1433-4d3d-a684-d497d45726bc,90,Daily,35,Basic,0,0.73,0,0.0
abbf1cf4-3666-4d6c-b82b-1837790b6a80,601,Daily,101,Basic,0,0.36,0,0.0
0255b53e-cc2d-4ab6-8a3a-51a24f20f284,417,Weekly,37,Pro,9,0.46,0,0.23684210526315788
380e9a69-25e9-4705-bbe9-65b9705e65cb,920,Rarely,4,Enterprise,1,0.55,0,0.2
14997d2a-a3a1-4366-8784-c062d6ba2a09,176,Rarely,3,Basic,2,0.46,1,0.5
e096ca3e-b885-4408-9c10-4b952a33697a,735,Daily,19,Basic,2,0.34,1,0.1
571273c1-c9f7-47a7-9d6d-4ebb36b646fa,113,Rarely,12,Basic,1,0.28,1,0.07692307692307693
7188c576-a145-41dd-8b71-5e37f982d30a,596,Weekly,41,Enterprise,3,0.83,0,0.07142857142857142
356600c6-7df5-461e-83ba-e6ccbb5f16db,892,Weekly,2,Pro,3,0.2,1,1.0
587ce8cc-a144-4ac0-a35c-a29d1d557a7d,649,Weekly,59,Pro,0,0.56,0,0.0
7f52008f-ddfb-4dce-83e5-98ac3874a11e,35,Rarely,12,Pro,3,0.35,1,0.23076923076923078
fecd0a4b-6570-4f50-a86a-e399376c4219,205,Weekly,11,Basic,2,0.36,1,0.16666666666666666
e4b26e61-7250-46f5-97fb-3b2fd84f63ef,1069,Weekly,21,Basic,4,0.58,1,0.18181818181818182
9ca9e88f-9ed8-4ad5-bfac-b9b8ed2865d7,338,Weekly,50,Pro,1,0.78,0,0.0196078431372549
8bc720c7-6db4-4ea6-8c86-66d066e206f6,193,Weekly,16,Enterprise,0,0.83,0,0.0
8e71fd91-75bc-4aa4-be60-cf44d9f3ddf9,763,Weekly,5,Basic,9,0.01,1,1.5
03d9c108-8744-47ae-8219-08b39402e09e,1013,Rarely,1,Enterprise,0,0.61,0,0.0
1d5ac54c-52ca-4286-b569-1d805680f19e,603,Weekly,23,Enterprise,3,0.26,1,0.125
7d6a7d77-310e-45d8-9a87-6d3676b42396,393,Daily,104,Pro,1,0.92,0,0.009523809523809525
ba84f4bb-3767-4c44-957b-f487cb44a0d8,848,Daily,73,Pro,1,0.6,0,0.013513513513513514
2626aceb-e839-4117-af50-7d3f19bd4c2f,785,Weekly,35,Basic,3,0.4,0,0.08333333333333333
1a89ccc0-1d60-4b58-8dcf-caec15826f8b,1060,Daily,46,Pro,1,0.34,1,0.02127659574468085
d9aede81-9442-43e5-82d0-92232a12eeb3,276,Daily,48,Enterprise,0,0.83,0,0.0
7fbb52c2-1a82-4d0b-8999-3ff3302014b6,771,Daily,19,Basic,1,0.27,0,0.05
5607c552-83bc-4a3c-ace3-6d7e6b4e33f4,49,Weekly,4,Enterprise,2,0.52,1,0.4
ebd6bf41-c666-4b31-acc8-17ff7b271adc,1090,Daily,92,Pro,1,0.32,0,0.010752688172043012
f3f0d2f5-f2f2-4f26-8b80-e81827f42571,997,Weekly,55,Pro,4,0.48,0,0.07142857142857142
5b68946d-4891-4dbe-b02e-edffd5f8a911,106,Weekly,17,Pro,6,0.61,0,0.3333333333333333
c89fa040-f54b-43ab-838f-3e75040853b7,1001,Daily,52,Pro,10,0.5,0,0.18867924528301888
d5526004-4035-4281-99df-c8d474390f6b,468,Daily,53,Pro,1,0.66,0,0.018518518518518517
031d354b-c73a-4ccc-b8a9-380a0807c1de,289,Daily,57,Basic,0,0.29,1,0.0
454d4791-0778-4060-900b-8e00d737f05a,766,Weekly,27,Enterprise,2,0.59,0,0.07142857142857142
c7c545d1-6e28-4170-bedb-ae8fd2f4da87,450,Daily,118,Basic,0,0.54,0,0.0
b350d33a-5827-4e10-8e72-255e81710ada,793,Weekly,10,Basic,1,0.36,1,0.09090909090909091
e16abde3-1b9d-48f6-9750-9c464e7ce6f2,956,Daily,100,Pro,4,0.48,0,0.039603960396039604
f1f8e7fc-4835-40c1-9018-0fb9b7fb34b5,350,Rarely,8,Enterprise,1,0.74,0,0.1111111111111111
70971d5b-e027-47af-8e88-088b34b19df3,37,Rarely,1,Basic,1,0.31,1,0.5
fd736100-bb4a-4649-ab2c-eb46b9b4fe9b,715,Daily,52,Pro,1,0.42,0,0.018867924528301886
26d81e44-0c64-4333-81ea-7391cfd37042,258,Daily,28,Pro,11,0.86,1,0.3793103448275862
97248b1a-c015-4950-9e43-ad03fdaf67c9,1042,Weekly,3,Pro,9,0.37,1,2.25
d3bbab6d-8079-42d0-b1ae-2fd6bad94591,955,Daily,52,Pro,4,0.54,0,0.07547169811320754
6fbc7f2c-7eee-4cb9-a1c5-02cfc8a8dcaa,293,Weekly,42,Basic,1,0.53,0,0.023255813953488372
1d06867a-4cbe-436e-bdb3-73ca27ae6fe3,318,Rarely,13,Basic,6,0.43,1,0.42857142857142855
58dc07ad-b3b6-42e1-8391-4e74bad4545e,211,Daily,99,Basic,1,0.64,0,0.01
3ba2d3ff-ffb1-4381-ad1a-a12f0530d5fa,818,Weekly,43,Pro,1,0.26,0,0.022727272727272728
fd72dd42-e083-490a-a2f3-0595f784381a,195,Daily,107,Enterprise,0,0.69,0,0.0
55b6a5e3-8986-4471-b8f2-08a29a43a468,718,Daily,111,Pro,2,0.46,0,0.017857142857142856
247162ce-3d2f-42d6-8137-18cef4c9bca7,508,Daily,54,Pro,3,0.85,0,0.05454545454545454
b3c10bd4-f26c-4163-b54c-33dc2c1bef16,883,Daily,44,Pro,0,0.34,0,0.0
14f35749-d07c-41b0-940e-afc8cb236e76,403,Weekly,48,Basic,0,0.65,0,0.0
4708b966-0b3e-4e35-b0ee-2d3991046070,366,Weekly,53,Basic,3,0.44,0,0.05555555555555555
16396b50-d11b-4de8-a462-b1eabc656291,136,Rarely,9,Basic,0,0.13,1,0.0
a9f93d7a-8cc8-4c46-9348-82395506e2ad,973,Weekly,20,Basic,0,0.48,0,0.0
5dbcc2d2-7110-4f65-845a-37903e74198d,446,Weekly,44,Pro,1,0.79,0,0.022222222222222223
5e6d15db-b6bd-49c1-ab41-8a9c929530b8,959,Weekly,27,Enterprise,0,0.53,1,0.0
941eb382-a892-4f3d-a860-9ea95d66c3b1,842,Weekly,20,Basic,18,0.68,0,0.8571428571428571
2aa6c6ac-29cd-4339-a980-45d54a9e1c01,539,Daily,53,Basic,3,0.31,0,0.05555555555555555
9780f404-af05-4d70-bcc1-f4a2f7dc578e,942,Daily,91,Pro,0,0.4,0,0.0
db4291d0-aec4-41c8-abbd-df9f36a581d4,565,Rarely,4,Basic,2,0.06,1,0.4
01d6fcc5-f701-46be-b1fd-a6a233c7146e,652,Weekly,20,Basic,0,0.99,0,0.0
5972c3eb-6f0b-477c-9ba9-f2c448bb4a00,1011,Rarely,14,Enterprise,4,0.43,0,0.26666666666666666
3d6cf2a8-694c-4b20-b781-55c91060b36c,88,Daily,102,Enterprise,2,0.99,0,0.019417475728155338
2d7c27d5-f5d9-48c5-8d18-c91d89fb0e1f,477,Weekly,5,Pro,2,0.1,1,0.3333333333333333
d4507ccf-05f6-40fd-9415-8e502087f54a,315,Rarely,1,Basic,9,0.48,1,4.5
4017ec2e-114b-4ddb-b5df-4c88a4665123,308,Weekly,19,Basic,3,0.31,0,0.15
71c57183-f207-459c-bef7-ef11864dbf3a,594,Daily,57,Pro,2,0.6,0,0.034482758620689655
bebcf840-a8d2-4b5d-9d87-a5a6696c281a,76,Weekly,10,Enterprise,1,0.46,1,0.09090909090909091
6b9749f0-29e3-49c4-b8e4-787c4e5387fe,554,Daily,108,Enterprise,2,0.81,0,0.01834862385321101
38cfab2b-0461-46ae-88e6-374d53c32ec7,267,Weekly,48,Basic,3,0.62,0,0.061224489795918366
84527130-0a7c-4930-ade5-fb5abed2f872,892,Rarely,14,Pro,0,0.4,1,0.0
62302ec5-0336-464f-8bc1-67f401a1d79a,165,Rarely,10,Pro,0,0.07,1,0.0
9ea5bfee-fac6-43c0-b9e9-1e75bf717d5e,567,Daily,32,Basic,2,0.41,0,0.06060606060606061
ca3c77fc-e252-4ea9-86b1-ef77b0a903ee,24,Weekly,46,Pro,2,0.31,0,0.0425531914893617
25bea0d8-834c-4b6c-8fb8-f6b66d2e441a,80,Daily,49,Pro,14,0.99,0,0.28
d5f9bdd4-49dc-4608-bf0a-706f081c245c,990,Daily,33,Pro,0,0.33,0,0.0
d3adb152-4372-4527-8380-280ee3c6615b,758,Rarely,11,Basic,0,0.58,0,0.0
f0bc0ae5-c997-4393-9a59-61a1a80044ab,368,Weekly,7,Basic,0,0.99,0,0.0
8c492ebc-9ae4-4584-9dd5-55b727721446,314,Daily,48,Pro,6,0.01,1,0.12244897959183673
878bc421-7d98-4bbc-a48f-23b01f291bd4,273,Daily,59,Enterprise,13,0.32,0,0.21666666666666667
a3b2fb46-2a0c-402c-8917-d5f324761503,214,Weekly,10,Basic,3,0.01,1,0.2727272727272727
fb25b759-b0f7-4b77-a24c-e819525b4ee0,546,Weekly,36,Basic,1,0.52,0,0.02702702702702703
87351f46-0217-4b69-bfde-9c7be32afc62,834,Daily,34,Pro,1,0.84,0,0.02857142857142857
fddc6f88-ad0a-47e9-804b-ec029ed9cbe0,902,Weekly,3,Pro,1,0.36,1,0.25
5dc09a09-6de3-4eb7-8eb6-463029380a8f,828,Weekly,16,Pro,1,0.65,0,0.058823529411764705
4adb86d9-01ca-4b99-8c91-afa01de20d69,555,Daily,54,Enterprise,1,0.66,0,0.01818181818181818
9ad9c1d0-7374-47f8-9280-3130cc7b32bb,319,Daily,15,Enterprise,7,0.59,0,0.4375
7f4eb202-ae9e-463b-a77b-eef11100e5af,277,Daily,24,Basic,8,0.27,0,0.32
1ecb6d18-e8d3-44c7-8e55-cc3e3c97b4f9,786,Daily,35,Pro,2,0.94,0,0.05555555555555555
ac9b3fca-e4bb-45f6-a700-8246616ed708,1007,Rarely,3,Pro,2,0.33,1,0.5
6d25f603-358e-4345-8b71-f5235955582b,22,Daily,56,Basic,2,0.26,0,0.03508771929824561
94defea5-d7f5-4b8f-a73a-03cb3b860038,434,Daily,46,Pro,7,0.39,0,0.14893617021276595
a6379807-f95c-46a0-bc9c-467ed60e1359,512,Daily,21,Basic,13,0.02,1,0.5909090909090909
de63a0e6-aaa1-4b1d-b3bf-a5888c5700a9,794,Rarely,1,Basic,1,0.64,1,0.5
42f33c68-2b58-4dac-ad98-40f645c1562f,633,Daily,58,Enterprise,7,0.86,0,0.11864406779661017
7a5bcbdc-b8e1-4d06-89c8-69782cd2532c,364,Weekly,8,Basic,3,0.72,1,0.3333333333333333
3b59a09c-47de-466e-b35d-a2e957108705,1044,Daily,81,Pro,2,0.57,0,0.024390243902439025
49a379c7-4e30-4070-87b4-0495b1fae965,425,Rarely,7,Basic,3,0.62,1,0.375
1c15c44c-5ee9-4044-a3de-8d0e13da6103,563,Daily,71,Basic,4,0.27,0,0.05555555555555555
8c779290-55e0-4eb4-b090-ed96d6a1246d,1024,Weekly,27,Basic,1,0.53,0,0.03571428571428571
81b2a86f-e3b6-4f34-970a-00fb67241f0c,686,Daily,48,Pro,1,0.65,0,0.02040816326530612
a9b72f80-8ea4-428e-8313-7c8098b26302,780,Weekly,5,Pro,2,0.28,1,0.3333333333333333
dc251fd1-6d4f-4c0e-bcc4-451aa4fa663a,864,Weekly,49,Enterprise,1,0.36,1,0.02
93bbd895-7a41-4220-8688-e8102923f9b6,74,Daily,54,Pro,0,0.59,0,0.0
d617c390-c119-4c47-b445-55091add6020,314,Daily,75,Pro,4,0.09,0,0.05263157894736842
9ceb3eb2-913e-4b50-98bb-122fc6ed2d75,588,Rarely,9,Basic,2,0.26,1,0.2
17bc63c4-b866-4390-b419-2b710dc434a7,320,Daily,34,Pro,2,0.08,1,0.05714285714285714
7f78655b-db3c-449b-8051-633d1a3b1326,1094,Daily,44,Basic,4,0.41,1,0.08888888888888889
