customer_id,Account_Age_Days,Daily_Usage_Mins,Support_Tickets_90Days,API_Utilization_Rate,churn_proba,sentiment_score,fused_proba,Login_Frequency,Plan_Tier,Dominant_SHAP_Driver,risk_band,discount_pct,discount_months,Retained
CUST-000257,3,123,3,0.473,0.124,0.215,0.108,Daily,Basic,price_sensitive,Low,0,0,1
CUST-000258,558,47,4,0.788,0.362,0.705,0.425,Daily,Pro,price_sensitive,Medium,15,3,1
CUST-000259,811,19,2,0.421,0.889,0.675,0.863,Rarely,Basic,technical_friction,High,20,6,0
CUST-000260,1096,17,2,0.376,0.509,0.458,0.474,Weekly,Basic,price_sensitive,Medium,15,12,0
CUST-000261,767,24,3,0.794,0.308,0.557,0.315,Weekly,Pro,price_sensitive,Medium,0,0,1
CUST-000262,883,24,2,0.597,0.318,0.572,0.33,Weekly,Basic,technical_friction,Medium,15,12,1
CUST-000263,100,8,2,0.264,0.926,0.633,0.873,Rarely,Pro,technical_friction,High,10,12,1
CUST-000264,451,61,4,0.142,0.777,0.549,0.763,Daily,Enterprise,technical_friction,High,5,12,0
CUST-000265,126,63,1,0.918,0.093,0.272,0.105,Daily,Basic,technical_friction,Low,20,6,1
CUST-000266,147,90,1,0.282,0.197,0.095,0.118,Daily,Pro,technical_friction,Low,20,12,1
CUST-000267,564,30,2,0.757,0.382,0.499,0.363,Daily,Enterprise,technical_friction,Medium,15,3,1
CUST-000268,825,27,5,0.591,0.697,0.786,0.773,Weekly,Pro,technical_friction,High,20,12,1
CUST-000269,992,18,0,0.706,0.106,0.161,0.093,Weekly,Basic,price_sensitive,Low,5,6,1
CUST-000270,681,33,2,0.629,0.337,0.154,0.209,Daily,Basic,technical_friction,Low,0,0,0
CUST-000271,257,15,0,0.72,0.197,0.253,0.148,Weekly,Basic,technical_friction,Low,15,3,1
CUST-000272,94,55,2,0.683,0.266,0.13,0.159,Daily,Pro,technical_friction,Low,0,0,0
CUST-000273,192,24,3,0.563,0.665,0.627,0.696,Weekly,Enterprise,price_sensitive,Medium,20,12,0
CUST-000274,408,12,3,0.344,0.845,0.65,0.835,Weekly,Pro,technical_friction,High,5,6,0
CUST-000275,842,20,5,0.393,0.934,0.904,0.918,Rarely,Enterprise,technical_friction,High,5,12,1
CUST-000276,287,45,2,0.494,0.412,0.224,0.289,Weekly,Basic,price_sensitive,Low,0,0,1
CUST-000277,868,38,4,0.388,0.628,0.729,0.7,Daily,Pro,price_sensitive,High,10,3,1
CUST-000278,1019,37,2,0.863,0.237,0.342,0.193,Daily,Pro,price_sensitive,Low,20,6,1
CUST-000279,980,28,1,0.283,0.372,0.294,0.28,Weekly,Pro,price_sensitive,Low,10,12,1
CUST-000280,546,20,0,0.586,0.705,0.432,0.662,Rarely,Enterprise,price_sensitive,Medium,0,0,1
CUST-000281,100,31,2,0.24,0.941,0.797,0.906,Rarely,Basic,technical_friction,High,20,12,0
CUST-000282,690,23,1,0.484,0.353,0.43,0.31,Weekly,Enterprise,price_sensitive,Medium,0,0,1
CUST-000283,188,30,4,0.787,0.627,0.856,0.741,Daily,Basic,technical_friction,High,0,0,0
CUST-000284,295,23,5,0.619,0.804,0.604,0.798,Weekly,Pro,technical_friction,High,15,12,1
CUST-000285,704,46,2,0.478,0.33,0.516,0.32,Weekly,Enterprise,price_sensitive,Medium,0,0,0
CUST-000286,117,5,3,0.403,0.877,0.86,0.891,Rarely,Basic,technical_friction,High,20,6,1
CUST-000287,1071,37,2,0.549,0.26,0.371,0.216,Weekly,Basic,technical_friction,Low,0,0,0
CUST-000288,557,52,0,0.188,0.307,0.218,0.207,Weekly,Pro,price_sensitive,Low,0,0,1
CUST-000289,241,28,5,0.649,0.73,0.768,0.792,Weekly,Basic,price_sensitive,High,0,0,1
CUST-000290,514,73,7,0.848,0.365,0.748,0.445,Daily,Enterprise,technical_friction,Medium,0,0,1
CUST-000291,282,31,0,0.255,0.519,0.39,0.457,Daily,Pro,price_sensitive,Medium,15,12,0
CUST-000292,488,62,2,0.688,0.237,0.385,0.205,Daily,Basic,technical_friction,Low,15,12,1
CUST-000293,682,66,5,0.599,0.452,0.505,0.434,Daily,Basic,technical_friction,Medium,15,6,1
CUST-000294,729,56,3,0.35,0.432,0.529,0.424,Daily,Pro,price_sensitive,Medium,5,12,1
CUST-000295,812,28,2,0.217,0.851,0.442,0.786,Rarely,Basic,technical_friction,High,15,6,0
CUST-000296,807,34,3,0.659,0.373,0.175,0.242,Weekly,Basic,technical_friction,Low,0,0,0
CUST-000297,1008,34,6,0.692,0.634,0.718,0.701,Weekly,Enterprise,price_sensitive,High,20,12,0
CUST-000298,220,10,3,0.321,0.898,0.777,0.886,Weekly,Basic,price_sensitive,High,5,6,0
CUST-000299,1099,11,1,0.087,0.985,0.542,0.883,Rarely,Basic,price_sensitive,High,0,0,0
CUST-000300,233,99,1,0.771,0.034,0.194,0.074,Daily,Basic,technical_friction,Low,0,0,1
CUST-000301,967,42,2,0.502,0.282,0.336,0.222,Weekly,Enterprise,technical_friction,Low,0,0,1
CUST-000302,556,11,1,0.887,0.255,0.346,0.206,Weekly,Basic,price_sensitive,Low,15,3,1
CUST-000303,305,26,3,0.791,0.514,0.414,0.462,Weekly,Enterprise,price_sensitive,Medium,0,0,0
CUST-000304,288,47,2,0.361,0.506,0.475,0.479,Daily,Basic,technical_friction,Medium,10,12,1
CUST-000305,958,32,1,0.546,0.175,0.423,0.175,Daily,Pro,price_sensitive,Low,15,6,1
CUST-000306,569,13,3,0.691,0.83,0.671,0.831,Rarely,Pro,price_sensitive,High,0,0,0
CUST-000307,114,25,2,0.441,0.661,0.676,0.71,Weekly,Basic,price_sensitive,High,15,6,1
CUST-000308,8,58,1,0.624,0.238,0.248,0.171,Daily,Enterprise,price_sensitive,Low,0,0,0
CUST-000309,595,51,1,0.39,0.682,0.502,0.666,Rarely,Basic,technical_friction,Medium,15,12,1
CUST-000310,744,62,0,0.891,0.0,0.102,0.056,Daily,Basic,technical_friction,Low,20,3,1
CUST-000311,610,13,2,0.348,0.862,0.629,0.839,Rarely,Enterprise,technical_friction,High,5,6,0
CUST-000312,987,54,0,0.627,0.062,0.0,0.061,Daily,Pro,technical_friction,Low,5,3,1
CUST-000313,1084,34,4,0.75,0.377,0.578,0.389,Daily,Pro,price_sensitive,Medium,10,12,1
CUST-000314,1098,40,1,0.399,0.215,0.3,0.169,Weekly,Pro,price_sensitive,Low,10,12,1
CUST-000315,1048,53,3,0.095,0.563,0.679,0.62,Daily,Pro,price_sensitive,Medium,10,6,1
CUST-000316,523,24,2,0.062,0.848,0.676,0.842,Rarely,Pro,technical_friction,High,0,0,1
CUST-000317,634,12,3,0.707,0.788,0.572,0.778,Rarely,Basic,technical_friction,High,5,12,1
CUST-000318,213,22,2,0.24,0.656,0.743,0.728,Weekly,Basic,technical_friction,High,20,3,0
CUST-000319,933,17,4,0.315,0.709,0.706,0.759,Weekly,Basic,technical_friction,High,0,0,0
CUST-000320,474,36,3,0.931,0.265,0.64,0.306,Daily,Pro,price_sensitive,Medium,10,6,1
CUST-000321,250,16,3,0.421,0.944,0.558,0.867,Rarely,Enterprise,technical_friction,High,0,0,1
CUST-000322,1081,32,5,0.649,0.526,0.596,0.549,Weekly,Enterprise,price_sensitive,Medium,0,0,1
CUST-000323,423,56,3,0.764,0.339,0.511,0.327,Daily,Pro,technical_friction,Medium,5,6,1
CUST-000324,418,84,2,0.265,0.262,0.377,0.219,Daily,Basic,price_sensitive,Low,0,0,1
CUST-000325,969,16,3,0.261,0.686,0.634,0.717,Weekly,Enterprise,technical_friction,High,20,6,0
CUST-000326,883,57,4,0.252,0.48,0.567,0.49,Weekly,Basic,price_sensitive,Medium,20,12,0
CUST-000327,954,32,1,0.831,0.104,0.308,0.115,Weekly,Pro,technical_friction,Low,20,6,1
CUST-000328,986,62,2,0.549,0.083,0.316,0.107,Daily,Basic,technical_friction,Low,10,6,1
CUST-000329,197,22,1,0.672,0.501,0.38,0.433,Weekly,Enterprise,price_sensitive,Medium,15,12,0
CUST-000330,465,42,1,0.832,0.187,0.262,0.145,Daily,Pro,price_sensitive,Low,0,0,1
CUST-000331,558,56,2,0.474,0.272,0.484,0.259,Daily,Enterprise,price_sensitive,Low,10,6,1
CUST-000332,263,44,1,0.307,0.465,0.439,0.421,Weekly,Pro,technical_friction,Medium,0,0,1
CUST-000333,685,46,1,0.952,0.194,0.106,0.119,Daily,Enterprise,technical_friction,Low,10,12,1
CUST-000334,829,70,4,0.685,0.272,0.422,0.24,Daily,Basic,technical_friction,Low,20,12,1
CUST-000335,155,34,1,0.755,0.335,0.266,0.24,Daily,Basic,price_sensitive,Low,10,6,1
CUST-000336,360,14,4,0.441,0.953,0.743,0.902,Rarely,Enterprise,technical_friction,High,15,3,1
CUST-000337,598,35,2,0.68,0.294,0.472,0.274,Daily,Basic,price_sensitive,Low,15,12,1
CUST-000338,814,55,2,0.771,0.1,0.396,0.129,Daily,Basic,price_sensitive,Low,0,0,1
CUST-000339,954,14,1,0.255,0.853,0.584,0.824,Rarely,Enterprise,price_sensitive,High,20,3,0
CUST-000340,478,25,6,0.46,0.983,0.719,0.91,Rarely,Basic,technical_friction,High,15,6,0
CUST-000341,785,21,1,0.344,0.474,0.205,0.338,Weekly,Enterprise,price_sensitive,Medium,15,3,1
CUST-000342,878,58,2,0.332,0.251,0.501,0.248,Weekly,Pro,price_sensitive,Low,0,0,1
CUST-000343,468,25,1,0.901,0.517,0.598,0.541,Rarely,Enterprise,price_sensitive,Medium,10,6,0
CUST-000344,349,51,3,0.507,0.403,0.539,0.399,Daily,Basic,price_sensitive,Medium,0,0,1
CUST-000345,981,37,3,0.385,0.5,0.591,0.52,Weekly,Pro,technical_friction,Medium,5,3,1
CUST-000346,858,47,1,0.413,0.307,0.253,0.216,Daily,Basic,price_sensitive,Low,20,12,0
CUST-000347,993,43,2,0.762,0.196,0.328,0.165,Daily,Pro,technical_friction,Low,0,0,1
CUST-000348,998,11,2,0.772,0.266,0.316,0.205,Weekly,Pro,technical_friction,Low,20,6,1
CUST-000349,990,28,2,0.752,0.227,0.134,0.14,Daily,Basic,technical_friction,Low,0,0,1
CUST-000350,475,7,0,0.245,0.957,0.306,0.819,Rarely,Basic,technical_friction,High,5,12,0
CUST-000351,555,20,4,0.374,0.795,0.584,0.786,Weekly,Basic,price_sensitive,High,10,12,1
CUST-000352,402,19,1,0.697,0.766,0.521,0.746,Rarely,Basic,technical_friction,High,20,6,0
CUST-000353,422,63,3,0.718,0.199,0.303,0.161,Daily,Basic,technical_friction,Low,15,12,1
CUST-000354,956,18,2,0.598,0.445,0.64,0.484,Weekly,Enterprise,price_sensitive,Medium,20,12,0
CUST-000355,670,23,2,0.57,0.538,0.5,0.522,Daily,Pro,technical_friction,Medium,20,6,1
CUST-000356,421,3,1,0.554,0.9,0.587,0.851,Rarely,Basic,technical_friction,High,20,12,0
CUST-000357,633,14,3,0.558,0.893,0.752,0.88,Rarely,Enterprise,price_sensitive,High,0,0,1
CUST-000358,610,59,5,0.337,0.627,0.637,0.666,Weekly,Basic,technical_friction,Medium,10,12,0
CUST-000359,381,18,2,0.254,0.956,0.828,0.915,Rarely,Basic,technical_friction,High,0,0,0
CUST-000360,1042,50,1,0.535,0.171,0.262,0.137,Daily,Basic,technical_friction,Low,0,0,1
CUST-000361,141,37,4,0.85,0.472,0.489,0.449,Daily,Enterprise,technical_friction,Medium,20,3,1
CUST-000362,694,5,0,0.438,0.779,0.317,0.688,Rarely,Enterprise,technical_friction,Medium,15,3,1
CUST-000363,935,61,4,0.188,0.511,0.576,0.526,Daily,Basic,technical_friction,Medium,10,6,1
CUST-000364,781,45,3,0.494,0.54,0.588,0.561,Weekly,Pro,price_sensitive,Medium,10,3,1
CUST-000365,1026,19,1,0.252,0.867,0.53,0.819,Rarely,Pro,price_sensitive,High,20,3,1
CUST-000366,24,6,4,0.414,0.952,0.818,0.913,Weekly,Pro,technical_friction,High,10,12,1
CUST-000367,29,16,2,0.338,0.984,0.775,0.917,Rarely,Enterprise,price_sensitive,High,20,6,0
CUST-000368,969,18,4,0.776,0.383,0.429,0.337,Weekly,Basic,price_sensitive,Medium,0,0,1
CUST-000369,404,12,2,0.196,0.848,0.613,0.828,Rarely,Pro,price_sensitive,High,15,12,0
CUST-000370,753,93,2,0.669,0.059,0.63,0.156,Daily,Basic,price_sensitive,Low,10,3,1
CUST-000371,904,21,3,0.846,0.348,0.438,0.309,Weekly,Basic,technical_friction,Medium,10,6,1
CUST-000372,1083,32,1,0.756,0.456,0.446,0.415,Rarely,Enterprise,technical_friction,Medium,10,12,1
CUST-000373,625,42,1,0.155,0.594,0.328,0.509,Weekly,Pro,technical_friction,Medium,5,6,0
CUST-000374,170,16,3,0.381,0.959,0.708,0.899,Rarely,Pro,technical_friction,High,15,3,1
CUST-000375,264,12,3,0.846,0.532,0.437,0.49,Weekly,Basic,price_sensitive,Medium,20,6,1
CUST-000376,904,43,2,0.335,0.4,0.204,0.273,Daily,Enterprise,technical_friction,Low,20,12,1
CUST-000377,671,24,4,0.682,0.531,0.63,0.569,Weekly,Pro,technical_friction,Medium,20,6,1
CUST-000378,497,23,2,0.797,0.32,0.446,0.287,Weekly,Basic,price_sensitive,Low,5,6,1
CUST-000379,952,38,2,0.697,0.216,0.256,0.159,Weekly,Pro,price_sensitive,Low,20,12,0
CUST-000380,673,19,5,0.45,0.771,0.721,0.807,Weekly,Basic,price_sensitive,High,15,12,0
CUST-000381,145,32,2,0.237,0.642,0.387,0.583,Weekly,Basic,technical_friction,Medium,0,0,0
CUST-000382,279,28,3,0.758,0.493,0.397,0.433,Weekly,Enterprise,technical_friction,Medium,0,0,1
CUST-000383,882,17,5,0.56,0.749,0.801,0.813,Weekly,Enterprise,technical_friction,High,5,6,0
CUST-000384,592,19,2,0.103,0.784,0.612,0.786,Weekly,Basic,price_sensitive,High,20,6,1
CUST-000385,727,39,4,0.329,0.95,0.918,0.925,Rarely,Enterprise,technical_friction,High,20,12,1
CUST-000386,853,20,3,0.87,0.318,0.356,0.256,Weekly,Pro,price_sensitive,Low,15,6,1
CUST-000387,870,11,4,0.461,0.824,0.872,0.87,Weekly,Basic,technical_friction,High,20,6,0
CUST-000388,245,64,3,0.471,0.436,0.39,0.372,Daily,Basic,technical_friction,Medium,20,3,1
CUST-000389,653,11,6,0.081,0.973,0.737,0.909,Weekly,Pro,price_sensitive,High,15,6,0
CUST-000390,961,48,2,0.822,0.087,0.147,0.085,Daily,Pro,price_sensitive,Low,0,0,1
CUST-000391,1025,14,2,0.139,0.991,0.78,0.92,Rarely,Pro,technical_friction,High,10,12,1
CUST-000392,588,27,2,0.727,0.305,0.508,0.296,Daily,Pro,technical_friction,Low,10,12,1
CUST-000393,21,27,0,0.206,0.889,0.457,0.815,Rarely,Enterprise,technical_friction,High,20,12,0
CUST-000394,197,39,3,0.184,0.691,0.59,0.706,Weekly,Basic,technical_friction,High,20,3,1
CUST-000395,443,34,1,0.468,0.295,0.146,0.18,Weekly,Pro,price_sensitive,Low,0,0,1
CUST-000396,232,16,4,0.321,0.903,0.809,0.893,Weekly,Basic,price_sensitive,High,20,12,0
CUST-000397,268,13,1,0.636,0.901,0.507,0.834,Rarely,Basic,price_sensitive,High,20,12,0
CUST-000398,294,23,1,0.787,0.359,0.191,0.236,Weekly,Pro,technical_friction,Low,20,6,1
CUST-000399,414,31,2,0.598,0.552,0.444,0.514,Weekly,Pro,technical_friction,Medium,15,6,0
CUST-000400,1047,22,2,0.249,0.502,0.458,0.468,Weekly,Basic,technical_friction,Medium,20,12,0
CUST-000401,914,48,0,0.798,0.012,0.353,0.087,Weekly,Basic,price_sensitive,Low,5,6,0
CUST-000402,666,29,2,0.793,0.241,0.508,0.243,Daily,Pro,technical_friction,Low,20,12,1
CUST-000403,830,22,5,0.117,0.951,0.876,0.92,Rarely,Basic,technical_friction,High,15,3,0
CUST-000404,951,63,3,0.383,0.277,0.349,0.222,Daily,Pro,price_sensitive,Low,20,12,1
CUST-000405,323,59,2,0.439,0.395,0.302,0.302,Daily,Pro,technical_friction,Medium,0,0,1
CUST-000406,166,36,4,0.831,0.489,0.573,0.502,Daily,Basic,technical_friction,Medium,20,3,1
CUST-000407,638,19,2,0.372,0.933,0.714,0.89,Rarely,Basic,price_sensitive,High,15,12,0
CUST-000408,905,27,2,0.418,0.439,0.621,0.469,Weekly,Enterprise,price_sensitive,Medium,0,0,1
CUST-000409,88,17,2,0.485,0.67,0.566,0.678,Weekly,Basic,technical_friction,Medium,20,6,1
CUST-000410,350,39,5,0.603,0.779,0.783,0.827,Daily,Enterprise,price_sensitive,High,15,12,0
CUST-000411,893,19,1,0.89,0.203,0.384,0.182,Daily,Pro,technical_friction,Low,0,0,1
CUST-000412,618,79,0,0.371,0.098,0.313,0.113,Daily,Enterprise,technical_friction,Low,5,6,1
CUST-000413,25,37,2,0.634,0.47,0.537,0.467,Daily,Enterprise,price_sensitive,Medium,20,6,1
CUST-000414,969,72,1,0.221,0.164,0.384,0.159,Daily,Pro,technical_friction,Low,0,0,0
CUST-000415,549,9,1,0.591,0.766,0.662,0.787,Rarely,Basic,price_sensitive,High,10,3,0
CUST-000416,552,87,3,0.313,0.258,0.559,0.273,Daily,Basic,technical_friction,Low,15,6,0
CUST-000417,789,32,4,0.444,0.675,0.843,0.775,Daily,Basic,price_sensitive,High,20,6,0
CUST-000418,356,14,0,0.636,0.688,0.622,0.715,Rarely,Enterprise,price_sensitive,High,0,0,0
CUST-000419,800,32,3,0.706,0.438,0.322,0.348,Weekly,Basic,price_sensitive,Medium,0,0,1
CUST-000420,935,37,3,0.242,0.624,0.659,0.671,Daily,Basic,price_sensitive,Medium,0,0,1
CUST-000421,451,52,3,0.453,0.483,0.419,0.431,Weekly,Pro,technical_friction,Medium,10,6,1
CUST-000422,154,18,2,0.771,0.457,0.335,0.372,Weekly,Pro,price_sensitive,Medium,10,12,1
CUST-000423,993,31,3,0.692,0.348,0.37,0.285,Weekly,Pro,technical_friction,Low,15,12,1
CUST-000424,690,12,2,0.246,0.935,0.601,0.871,Rarely,Enterprise,price_sensitive,High,10,6,1
CUST-000425,18,9,2,0.214,0.916,0.516,0.845,Rarely,Basic,technical_friction,High,20,3,0
CUST-000426,920,15,2,0.487,0.89,0.439,0.811,Rarely,Basic,price_sensitive,High,15,3,1
CUST-000427,628,16,4,0.229,0.91,0.621,0.863,Rarely,Pro,technical_friction,High,10,12,1
CUST-000428,226,43,3,0.66,0.428,0.664,0.476,Daily,Enterprise,price_sensitive,Medium,5,3,1
CUST-000429,938,15,1,0.729,0.243,0.241,0.172,Weekly,Pro,technical_friction,Low,0,0,0
CUST-000430,790,17,3,0.201,0.757,0.388,0.693,Weekly,Pro,technical_friction,Medium,10,12,0
CUST-000431,1023,34,5,0.722,0.497,0.625,0.532,Weekly,Basic,price_sensitive,Medium,10,3,0
CUST-000432,341,55,3,0.553,0.481,0.792,0.583,Daily,Enterprise,technical_friction,Medium,0,0,1
CUST-000433,367,33,0,0.269,0.408,0.449,0.369,Weekly,Basic,technical_friction,Medium,20,12,1
CUST-000434,545,12,4,0.459,0.935,0.865,0.913,Rarely,Basic,price_sensitive,High,10,6,1
CUST-000435,744,38,0,0.613,0.145,0.293,0.131,Weekly,Pro,technical_friction,Low,15,12,1
CUST-000436,533,5,1,0.193,0.839,0.534,0.803,Rarely,Basic,price_sensitive,High,20,6,1
CUST-000437,985,98,3,0.117,0.224,0.526,0.236,Daily,Basic,technical_friction,Low,10,3,1
CUST-000438,596,73,4,0.684,0.235,0.321,0.186,Daily,Pro,price_sensitive,Low,0,0,1
CUST-000439,239,30,4,0.158,0.895,0.592,0.85,Weekly,Basic,price_sensitive,High,20,12,0
CUST-000440,776,23,4,0.367,0.733,0.569,0.734,Weekly,Basic,technical_friction,High,0,0,0
CUST-000441,613,19,2,0.517,0.864,0.651,0.846,Rarely,Pro,price_sensitive,High,20,3,1
CUST-000442,395,38,2,0.245,0.74,0.475,0.709,Weekly,Basic,technical_friction,High,20,6,1
CUST-000443,954,27,2,0.888,0.152,0.287,0.133,Weekly,Basic,price_sensitive,Low,15,12,1
CUST-000444,301,16,3,0.489,1.0,0.818,0.927,Rarely,Basic,technical_friction,High,20,12,0
CUST-000445,115,60,1,0.41,0.376,0.375,0.311,Daily,Basic,technical_friction,Medium,10,12,0
CUST-000446,404,64,1,0.511,0.145,0.216,0.117,Daily,Basic,price_sensitive,Low,5,6,1
CUST-000447,162,13,2,0.724,0.551,0.591,0.573,Weekly,Enterprise,price_sensitive,Medium,5,12,1
CUST-000448,80,10,4,0.595,0.903,0.769,0.887,Rarely,Enterprise,price_sensitive,High,10,6,1
CUST-000449,871,18,4,0.641,0.613,0.437,0.574,Weekly,Enterprise,technical_friction,Medium,15,3,0
CUST-000450,213,15,2,0.668,0.592,0.361,0.52,Daily,Pro,technical_friction,Medium,15,6,0
CUST-000451,441,12,2,0.64,0.565,0.595,0.589,Weekly,Basic,technical_friction,Medium,15,3,1
CUST-000452,18,12,5,0.658,0.888,0.643,0.857,Rarely,Enterprise,price_sensitive,High,0,0,0
CUST-000453,261,45,0,0.132,0.534,0.496,0.516,Weekly,Enterprise,technical_friction,Medium,20,12,1
CUST-000454,336,40,2,0.624,0.417,0.402,0.359,Daily,Basic,technical_friction,Medium,15,3,1
CUST-000455,979,35,3,0.212,0.573,0.633,0.612,Weekly,Enterprise,price_sensitive,Medium,20,6,0
CUST-000456,75,30,5,0.673,0.887,0.664,0.86,Weekly,Basic,technical_friction,High,10,3,0
CUST-000457,891,41,0,0.501,0.173,0.359,0.159,Daily,Pro,technical_friction,Low,0,0,1
CUST-000458,762,6,3,0.397,0.95,0.631,0.883,Rarely,Enterprise,price_sensitive,High,0,0,0
CUST-000459,725,16,8,0.315,1.0,0.928,0.939,Weekly,Enterprise,technical_friction,High,15,6,1
CUST-000460,851,9,2,0.484,0.889,0.411,0.802,Rarely,Basic,technical_friction,High,20,3,0
CUST-000461,749,17,1,0.318,0.83,0.645,0.825,Rarely,Pro,technical_friction,High,10,6,1
CUST-000462,73,38,2,0.385,0.489,0.313,0.395,Daily,Basic,technical_friction,Medium,0,0,1
CUST-000463,116,15,2,0.537,0.896,0.619,0.856,Rarely,Basic,technical_friction,High,15,12,0
CUST-000464,513,43,2,0.806,0.138,0.51,0.173,Daily,Basic,price_sensitive,Low,0,0,0
CUST-000465,30,92,1,0.763,0.078,0.387,0.117,Daily,Pro,technical_friction,Low,5,6,1
CUST-000466,1022,46,5,0.485,0.569,0.779,0.664,Weekly,Pro,price_sensitive,Medium,20,12,0
CUST-000467,334,39,3,0.391,0.643,0.437,0.604,Daily,Pro,price_sensitive,Medium,15,12,1
CUST-000468,511,26,1,0.144,0.605,0.343,0.526,Weekly,Pro,technical_friction,Medium,0,0,1
CUST-000469,1081,37,1,0.516,0.189,0.24,0.142,Weekly,Pro,price_sensitive,Low,15,12,1
CUST-000470,144,20,6,0.45,0.934,0.918,0.92,Weekly,Basic,price_sensitive,High,20,12,0
CUST-000471,37,18,1,0.393,0.84,0.559,0.809,Rarely,Basic,price_sensitive,High,10,6,1
CUST-000472,582,31,4,0.294,0.81,0.667,0.818,Weekly,Basic,technical_friction,High,10,12,1
CUST-000473,134,29,1,0.82,0.256,0.506,0.254,Weekly,Enterprise,price_sensitive,Low,0,0,1
CUST-000474,118,50,1,0.465,0.318,0.411,0.273,Daily,Basic,technical_friction,Low,0,0,1
CUST-000475,248,28,6,0.242,0.867,1.0,0.908,Weekly,Basic,price_sensitive,High,0,0,0
CUST-000476,287,42,1,0.552,0.31,0.245,0.216,Weekly,Basic,price_sensitive,Low,0,0,1
CUST-000477,899,59,3,0.288,0.465,0.56,0.471,Daily,Basic,technical_friction,Medium,0,0,1
CUST-000478,265,20,3,0.647,0.583,0.587,0.604,Weekly,Basic,technical_friction,Medium,15,3,1
CUST-000479,51,37,3,0.397,0.751,0.716,0.792,Daily,Basic,price_sensitive,High,10,12,0
CUST-000480,839,53,1,0.739,0.088,0.247,0.099,Daily,Basic,price_sensitive,Low,0,0,1
CUST-000481,104,13,3,0.369,0.896,0.558,0.843,Daily,Enterprise,technical_friction,High,15,3,0
CUST-000482,815,66,1,0.622,0.02,0.017,0.053,Daily,Basic,price_sensitive,Low,0,0,1
CUST-000483,961,52,2,0.375,0.301,0.226,0.205,Daily,Pro,price_sensitive,Low,5,3,1
CUST-000484,251,31,1,0.423,0.474,0.311,0.379,Weekly,Enterprise,technical_friction,Medium,0,0,1
CUST-000485,346,38,1,0.533,0.383,0.364,0.314,Daily,Pro,price_sensitive,Medium,0,0,1
CUST-000486,539,37,3,0.391,0.631,0.497,0.616,Weekly,Pro,price_sensitive,Medium,5,6,0
CUST-000487,69,76,2,0.633,0.303,0.334,0.238,Daily,Basic,technical_friction,Low,5,3,1
CUST-000488,503,37,3,0.176,0.749,0.684,0.782,Weekly,Pro,technical_friction,High,10,12,0
CUST-000489,637,56,4,0.531,0.441,0.578,0.454,Weekly,Basic,technical_friction,Medium,20,12,1
CUST-000490,259,33,3,0.4,0.702,0.611,0.723,Weekly,Basic,technical_friction,High,10,12,0
CUST-000491,433,27,3,0.372,0.652,0.491,0.634,Weekly,Enterprise,technical_friction,Medium,10,12,1
CUST-000492,1073,21,3,0.514,0.823,0.635,0.818,Rarely,Basic,price_sensitive,High,15,12,0
CUST-000493,66,50,5,0.139,0.89,0.884,0.9,Weekly,Pro,price_sensitive,High,5,3,1
CUST-000494,1017,22,2,0.383,0.739,0.513,0.721,Rarely,Pro,price_sensitive,High,15,6,1
CUST-000495,783,95,0,0.357,0.077,0.284,0.1,Daily,Pro,technical_friction,Low,5,6,1
CUST-000496,629,15,2,0.527,0.508,0.473,0.48,Weekly,Basic,technical_friction,Medium,20,12,1
CUST-000497,889,17,1,0.787,0.294,0.324,0.227,Weekly,Basic,price_sensitive,Low,0,0,1
CUST-000498,367,58,1,0.846,0.115,0.235,0.107,Daily,Enterprise,technical_friction,Low,0,0,1
CUST-000499,1007,33,1,0.793,0.135,0.283,0.124,Daily,Basic,technical_friction,Low,0,0,1
CUST-000500,821,44,3,0.401,0.447,0.712,0.516,Daily,Basic,technical_friction,Medium,5,12,1
CUST-000501,768,11,0,0.709,0.717,0.399,0.661,Rarely,Basic,price_sensitive,Medium,10,12,1
CUST-000502,1002,39,0,0.398,0.228,0.181,0.15,Weekly,Enterprise,price_sensitive,Low,20,12,1
CUST-000503,1057,50,3,0.525,0.302,0.584,0.32,Daily,Pro,technical_friction,Medium,20,6,1
CUST-000504,793,45,2,0.614,0.234,0.407,0.209,Daily,Basic,price_sensitive,Low,5,12,1
CUST-000505,935,33,4,0.387,0.585,0.866,0.71,Weekly,Pro,price_sensitive,High,10,12,0
CUST-000506,742,2,2,0.546,0.801,0.736,0.829,Rarely,Pro,price_sensitive,High,0,0,0
CUST-000507,647,26,3,0.202,0.728,0.658,0.759,Weekly,Enterprise,technical_friction,High,0,0,0
CUST-000508,832,91,1,0.427,0.067,0.099,0.073,Daily,Pro,price_sensitive,Low,0,0,1
CUST-000509,546,44,1,0.107,0.396,0.294,0.3,Weekly,Enterprise,price_sensitive,Medium,0,0,1
CUST-000510,803,2,2,0.467,0.901,0.382,0.803,Rarely,Pro,price_sensitive,High,10,6,0
CUST-000511,342,56,2,0.664,0.248,0.214,0.168,Weekly,Basic,price_sensitive,Low,0,0,1
CUST-000512,810,25,4,0.545,0.587,0.568,0.6,Weekly,Basic,price_sensitive,Medium,20,12,0
