customer_id,Account_Age_Days,Daily_Usage_Mins,Support_Tickets_90Days,API_Utilization_Rate,churn_proba,sentiment_score,fused_proba,MRR,Days_To_Renewal,Login_Frequency,Plan_Tier,Dominant_SHAP_Driver,risk_band,discount_pct,Retained
SYN-00230,155,54,4,0.1703,0.62,0.0,0.403,343.1,134,Daily,Basic,technical_friction,Medium,5,1
SYN-00231,462,85,2,0.6348,0.055,1.0,0.3858,382.71,293,Daily,Basic,price_sensitive,Medium,10,1
SYN-00232,1063,44,3,0.914,0.055,1.0,0.3858,2472.36,91,Daily,Pro,technical_friction,Medium,5,0
SYN-00233,656,12,6,0.4572,0.61,1.0,0.7465,1530.26,288,Daily,Pro,price_sensitive,High,15,1
SYN-00234,1026,14,1,0.7751,0.195,0.0,0.1268,1634.55,61,Daily,Pro,technical_friction,Low,5,0
SYN-00235,885,44,5,0.5781,0.03,0.5,0.1945,4376.27,155,Daily,Enterprise,technical_friction,Low,10,1
SYN-00236,515,28,1,0.8884,0.055,1.0,0.3858,309.18,224,Weekly,Basic,technical_friction,Medium,0,1
SYN-00237,863,24,1,0.4421,0.105,0.0,0.0682,437.83,48,Weekly,Basic,price_sensitive,Low,15,1
SYN-00238,21,51,1,0.7401,0.025,0.0,0.0162,1117.24,259,Daily,Pro,technical_friction,Low,10,1
SYN-00239,121,9,5,0.2857,0.905,0.5,0.7632,1023.19,317,Rarely,Pro,price_sensitive,High,20,0
SYN-00240,913,52,0,0.6898,0.02,0.0,0.013,401.48,222,Daily,Basic,technical_friction,Low,0,1
SYN-00241,877,27,1,0.5392,0.04,0.0,0.026,3926.43,312,Daily,Enterprise,technical_friction,Low,5,1
SYN-00242,257,42,2,0.1501,0.855,1.0,0.9058,774.47,104,Weekly,Basic,technical_friction,High,20,0
SYN-00243,584,10,1,0.3775,0.765,0.0,0.4972,794.97,155,Weekly,Basic,price_sensitive,High,10,0
SYN-00244,667,53,0,0.7322,0.005,0.0,0.0032,2071.35,184,Weekly,Pro,technical_friction,Low,5,1
SYN-00245,955,68,0,0.7404,0.015,0.0,0.0098,501.61,193,Daily,Basic,technical_friction,Low,0,1
SYN-00246,664,119,0,0.2131,0.175,1.0,0.4638,656.22,60,Weekly,Basic,technical_friction,High,5,0
SYN-00247,454,40,3,0.387,0.155,0.0,0.1008,2951.27,42,Daily,Pro,price_sensitive,Low,0,1
SYN-00248,412,66,5,0.1355,0.38,0.0,0.247,367.5,2,Daily,Basic,technical_friction,Medium,0,1
SYN-00249,469,13,3,0.3154,0.685,0.0,0.4452,14093.44,264,Daily,Enterprise,price_sensitive,Medium,10,0
SYN-00250,717,81,5,0.4818,0.17,0.0,0.1105,12366.46,363,Weekly,Enterprise,price_sensitive,Low,5,1
SYN-00251,954,8,2,0.6533,0.55,0.0,0.3575,2183.74,294,Daily,Pro,price_sensitive,Medium,5,1
SYN-00252,500,105,2,0.5603,0.005,0.0,0.0032,520.77,320,Daily,Basic,price_sensitive,Low,5,1
SYN-00253,273,37,1,0.4917,0.015,1.0,0.3597,3247.58,229,Daily,Enterprise,price_sensitive,Medium,20,0
SYN-00254,261,8,0,0.7894,0.375,1.0,0.5938,2908.57,264,Daily,Pro,technical_friction,High,20,1
SYN-00255,821,24,0,0.3908,0.1,0.0,0.065,491.22,163,Weekly,Basic,price_sensitive,Low,0,1
SYN-00256,898,66,3,0.6129,0.08,0.0,0.052,4195.34,60,Weekly,Enterprise,price_sensitive,Low,0,1
SYN-00257,117,28,2,0.2334,0.52,0.5,0.513,321.48,163,Daily,Basic,technical_friction,High,10,1
SYN-00258,74,28,4,0.3716,0.255,1.0,0.5157,421.64,359,Daily,Basic,price_sensitive,High,10,1
SYN-00259,654,61,2,0.4594,0.125,0.0,0.0812,3587.11,84,Weekly,Enterprise,price_sensitive,Low,15,1
SYN-00260,162,30,2,0.8443,0.23,1.0,0.4995,464.27,364,Daily,Basic,technical_friction,High,15,1
SYN-00261,907,78,2,0.5305,0.035,0.0,0.0228,1534.24,182,Daily,Pro,price_sensitive,Low,0,1
SYN-00262,342,20,6,0.4496,0.29,0.0,0.1885,391.98,283,Daily,Basic,price_sensitive,Low,0,1
SYN-00263,159,5,3,0.2328,0.985,1.0,0.9902,13560.32,298,Rarely,Enterprise,technical_friction,High,20,0
SYN-00264,1013,32,2,0.6566,0.005,0.0,0.0032,675.73,37,Daily,Basic,price_sensitive,Low,0,1
SYN-00265,183,35,3,0.5746,0.105,1.0,0.4182,2411.2,302,Daily,Pro,technical_friction,Medium,20,1
SYN-00266,314,19,1,0.6638,0.025,1.0,0.3662,2343.16,46,Weekly,Pro,technical_friction,Medium,15,1
SYN-00267,170,41,7,0.3907,0.27,0.0,0.1755,548.11,156,Weekly,Basic,price_sensitive,Low,0,1
SYN-00268,128,6,2,0.8972,0.405,0.0,0.2633,13898.09,86,Weekly,Enterprise,technical_friction,Medium,20,1
SYN-00269,24,42,1,0.3938,0.245,0.0,0.1592,1306.29,364,Daily,Pro,price_sensitive,Low,5,1
SYN-00270,62,11,2,0.2405,0.96,1.0,0.974,1267.94,343,Weekly,Pro,price_sensitive,High,10,0
SYN-00271,193,8,2,0.54,0.885,0.0,0.5752,333.04,171,Rarely,Basic,price_sensitive,High,20,0
SYN-00272,60,34,1,0.54,0.33,0.0,0.2145,653.33,75,Rarely,Basic,price_sensitive,Low,10,1
SYN-00273,651,8,6,0.3422,0.96,0.5,0.799,743.74,335,Weekly,Basic,price_sensitive,High,5,0
SYN-00274,749,3,2,0.8135,0.21,0.0,0.1365,419.71,75,Daily,Basic,technical_friction,Low,0,1
SYN-00275,434,46,2,0.3775,0.22,0.0,0.143,1157.37,174,Daily,Pro,price_sensitive,Low,5,1
SYN-00276,350,12,3,0.3668,0.635,1.0,0.7628,409.26,277,Daily,Basic,price_sensitive,High,20,0
SYN-00277,555,50,3,0.6311,0.22,1.0,0.493,604.72,159,Weekly,Basic,technical_friction,High,0,1
SYN-00278,963,26,3,0.2908,0.44,1.0,0.636,644.6,81,Weekly,Basic,technical_friction,High,20,0
SYN-00279,936,34,2,0.3959,0.48,1.0,0.662,1935.27,189,Daily,Pro,price_sensitive,High,15,0
SYN-00280,49,66,2,0.2863,0.275,0.0,0.1788,2343.46,102,Weekly,Pro,price_sensitive,Low,15,1
SYN-00281,200,44,3,0.538,0.36,0.0,0.234,291.86,278,Rarely,Basic,price_sensitive,Medium,0,1
SYN-00282,261,51,4,0.6811,0.075,0.0,0.0488,474.59,88,Daily,Basic,technical_friction,Low,0,1
SYN-00283,275,49,3,0.6719,0.065,0.0,0.0422,2428.7,64,Weekly,Pro,technical_friction,Low,20,1
SYN-00284,629,18,4,0.1412,0.645,0.0,0.4192,613.97,28,Daily,Basic,technical_friction,Medium,5,1
SYN-00285,458,43,4,0.3852,0.56,1.0,0.714,2250.45,115,Rarely,Pro,price_sensitive,High,5,1
SYN-00286,55,14,3,0.1364,0.815,0.0,0.5297,7727.28,105,Daily,Enterprise,technical_friction,High,10,1
SYN-00287,412,43,0,0.5319,0.205,0.5,0.3083,398.9,118,Daily,Basic,price_sensitive,Medium,5,1
SYN-00288,577,25,2,0.9354,0.015,0.0,0.0098,2810.54,230,Daily,Pro,technical_friction,Low,0,1
SYN-00289,113,29,2,0.5087,0.09,1.0,0.4085,2660.63,78,Daily,Pro,price_sensitive,Medium,0,1
SYN-00290,917,97,2,0.7759,0.015,0.0,0.0098,857.94,18,Weekly,Pro,technical_friction,Low,10,1
SYN-00291,58,48,1,0.3912,0.445,0.0,0.2892,630.82,278,Rarely,Basic,price_sensitive,Medium,15,1
SYN-00292,1017,19,6,0.439,0.425,0.0,0.2762,361.49,109,Rarely,Basic,price_sensitive,Medium,10,1
SYN-00293,110,6,1,0.5997,0.785,0.0,0.5103,2137.23,193,Weekly,Pro,price_sensitive,High,10,1
SYN-00294,928,35,5,0.3329,0.515,1.0,0.6848,273.92,181,Weekly,Basic,technical_friction,High,0,0
SYN-00295,993,7,1,0.7567,0.545,1.0,0.7042,265.75,273,Weekly,Basic,price_sensitive,High,10,0
SYN-00296,1078,105,4,0.4591,0.06,0.0,0.039,241.96,105,Daily,Basic,price_sensitive,Low,0,1
SYN-00297,882,30,4,0.2171,0.71,1.0,0.8115,224.76,360,Rarely,Basic,technical_friction,High,10,0
SYN-00298,858,62,5,0.1825,0.355,1.0,0.5808,11289.79,70,Weekly,Enterprise,technical_friction,High,10,0
SYN-00299,707,9,1,0.4064,0.555,0.0,0.3608,2675.95,196,Daily,Pro,price_sensitive,Medium,20,1
SYN-00300,857,47,5,0.2376,0.46,1.0,0.649,2604.85,202,Weekly,Pro,technical_friction,High,5,0
SYN-00301,149,71,1,0.2639,0.64,0.0,0.416,226.04,349,Rarely,Basic,price_sensitive,Medium,15,1
SYN-00302,590,50,2,0.1436,0.77,1.0,0.8505,713.63,238,Rarely,Basic,technical_friction,High,5,0
SYN-00303,566,58,2,0.6637,0.04,0.0,0.026,272.06,331,Weekly,Basic,technical_friction,Low,0,1
SYN-00304,943,44,5,0.6773,0.02,1.0,0.363,797.5,6,Daily,Basic,price_sensitive,Medium,5,1
SYN-00305,510,23,1,0.1914,0.775,1.0,0.8538,367.03,84,Weekly,Basic,technical_friction,High,15,0
SYN-00306,424,15,1,0.0165,0.585,0.0,0.3802,200.33,77,Daily,Basic,technical_friction,Medium,0,1
SYN-00307,704,17,0,0.3638,0.275,0.0,0.1788,10416.13,181,Weekly,Enterprise,technical_friction,Low,10,1
SYN-00308,294,107,2,0.4086,0.245,1.0,0.5092,418.52,46,Weekly,Basic,price_sensitive,High,5,1
SYN-00309,155,38,4,0.6802,0.025,0.0,0.0162,13500.5,126,Daily,Enterprise,technical_friction,Low,15,1
SYN-00310,526,76,1,0.5406,0.015,0.0,0.0098,275.56,264,Daily,Basic,technical_friction,Low,15,1
SYN-00311,459,20,2,0.4883,0.13,1.0,0.4345,2982.31,201,Daily,Pro,price_sensitive,Medium,20,0
SYN-00312,257,56,2,0.5693,0.03,1.0,0.3695,448.02,309,Weekly,Basic,price_sensitive,Medium,0,1
SYN-00313,405,14,6,0.8088,0.505,1.0,0.6782,2297.14,122,Daily,Pro,technical_friction,High,15,0
SYN-00314,404,26,4,0.8475,0.28,0.0,0.182,419.11,267,Weekly,Basic,technical_friction,Low,5,1
SYN-00315,361,22,2,0.6761,0.015,1.0,0.3597,1085.99,254,Weekly,Pro,technical_friction,Medium,0,1
SYN-00316,418,99,1,0.8135,0.085,0.0,0.0553,762.68,118,Daily,Basic,technical_friction,Low,5,1
SYN-00317,755,16,1,0.2449,0.395,0.0,0.2568,244.84,320,Daily,Basic,technical_friction,Medium,5,1
SYN-00318,327,51,2,0.4127,0.215,0.0,0.1398,14416.52,83,Weekly,Enterprise,price_sensitive,Low,15,1
SYN-00319,1044,45,3,0.3433,0.275,1.0,0.5288,735.29,103,Weekly,Basic,price_sensitive,High,15,1
SYN-00320,1008,10,1,0.8181,0.27,0.0,0.1755,2486.4,182,Daily,Pro,technical_friction,Low,0,0
SYN-00321,530,77,4,0.157,0.35,1.0,0.5775,758.45,124,Daily,Basic,technical_friction,High,0,0
SYN-00322,362,83,1,0.1211,0.395,0.0,0.2568,6709.38,322,Weekly,Enterprise,technical_friction,Medium,15,1
SYN-00323,589,38,1,0.3141,0.295,0.0,0.1918,744.74,212,Weekly,Basic,technical_friction,Low,10,1
SYN-00324,934,33,5,0.5579,0.02,0.0,0.013,2040.26,140,Daily,Pro,technical_friction,Low,5,1
SYN-00325,718,5,0,0.5095,0.58,0.0,0.377,1377.11,321,Rarely,Pro,price_sensitive,Medium,10,0
SYN-00326,885,8,3,0.5245,0.675,1.0,0.7888,2086.26,102,Rarely,Pro,price_sensitive,High,20,1
SYN-00327,586,26,3,0.5143,0.225,1.0,0.4962,751.71,198,Weekly,Basic,technical_friction,High,20,1
SYN-00328,697,14,5,0.3783,0.95,1.0,0.9675,513.91,56,Weekly,Basic,price_sensitive,High,0,0
SYN-00329,318,62,0,0.5578,0.02,0.0,0.013,291.11,175,Weekly,Basic,technical_friction,Low,15,1
SYN-00330,809,8,6,0.5521,0.48,1.0,0.662,8216.18,148,Weekly,Enterprise,price_sensitive,High,10,1
SYN-00331,223,7,1,0.2703,0.715,0.0,0.4648,5791.11,48,Daily,Enterprise,price_sensitive,High,15,0
SYN-00332,765,48,3,0.873,0.01,0.0,0.0065,303.39,115,Daily,Basic,technical_friction,Low,0,1
SYN-00333,947,42,3,0.6694,0.005,1.0,0.3532,655.03,141,Daily,Basic,price_sensitive,Medium,15,1
SYN-00334,146,36,3,0.3594,0.3,0.0,0.195,13757.35,259,Daily,Enterprise,technical_friction,Low,10,1
SYN-00335,676,56,2,0.5017,0.08,1.0,0.402,713.76,43,Daily,Basic,price_sensitive,Medium,10,1
SYN-00336,106,18,3,0.9092,0.135,0.5,0.2628,605.92,233,Daily,Basic,technical_friction,Medium,0,1
SYN-00337,799,23,2,0.4672,0.45,0.5,0.4675,996.66,300,Rarely,Pro,price_sensitive,High,20,1
SYN-00338,94,41,4,0.3779,0.55,0.5,0.5325,2834.54,149,Weekly,Pro,technical_friction,High,0,1
SYN-00339,1030,38,5,0.8496,0.02,1.0,0.363,957.12,355,Daily,Pro,technical_friction,Medium,5,0
SYN-00340,152,15,3,0.578,0.215,0.0,0.1398,853.65,17,Weekly,Pro,technical_friction,Low,10,1
SYN-00341,1055,69,4,0.5888,0.14,0.0,0.091,5731.87,172,Weekly,Enterprise,technical_friction,Low,20,0
SYN-00342,881,10,5,0.9004,0.41,0.0,0.2665,1024.22,199,Daily,Pro,technical_friction,Medium,0,0
SYN-00343,653,24,3,0.6456,0.05,1.0,0.3825,2239.46,270,Daily,Pro,technical_friction,Medium,20,1
SYN-00344,861,11,2,0.7081,0.375,0.5,0.4188,4572.16,16,Daily,Enterprise,price_sensitive,Medium,20,1
SYN-00345,875,119,1,0.282,0.29,0.0,0.1885,2993.25,228,Daily,Pro,price_sensitive,Low,15,0
SYN-00346,1041,34,1,0.6094,0.115,0.0,0.0748,9168.85,9,Weekly,Enterprise,technical_friction,Low,10,0
SYN-00347,279,13,1,0.7003,0.7,0.0,0.455,701.32,35,Rarely,Basic,price_sensitive,High,20,0
SYN-00348,649,22,3,0.2056,0.655,0.0,0.4258,2988.51,13,Weekly,Pro,technical_friction,Medium,5,1
SYN-00349,105,41,4,0.4471,0.605,1.0,0.7432,660.96,180,Rarely,Basic,price_sensitive,High,0,0
SYN-00350,678,61,5,0.3841,0.39,1.0,0.6035,740.5,25,Weekly,Basic,technical_friction,High,5,0
SYN-00351,189,14,5,0.8954,0.4,1.0,0.61,2042.47,293,Daily,Pro,technical_friction,High,20,1
SYN-00352,622,86,5,0.1011,0.195,0.0,0.1268,350.16,60,Daily,Basic,technical_friction,Low,0,1
SYN-00353,630,33,3,0.2892,0.305,0.0,0.1982,13827.8,93,Daily,Enterprise,technical_friction,Low,15,1
SYN-00354,513,48,1,0.2434,0.17,0.0,0.1105,1419.91,86,Daily,Pro,technical_friction,Low,5,1
SYN-00355,575,21,4,0.5838,0.205,0.0,0.1332,2012.65,255,Weekly,Pro,technical_friction,Low,5,1
SYN-00356,841,43,1,0.3545,0.275,0.5,0.3538,330.27,72,Weekly,Basic,technical_friction,Medium,20,0
SYN-00357,879,19,1,0.307,0.49,1.0,0.6685,13274.96,120,Weekly,Enterprise,technical_friction,High,20,0
SYN-00358,542,23,3,0.0201,0.81,0.0,0.5265,578.32,207,Daily,Basic,technical_friction,High,15,1
SYN-00359,660,63,4,0.233,0.23,1.0,0.4995,1699.29,174,Daily,Pro,price_sensitive,High,10,1
SYN-00360,1024,46,2,0.1613,0.37,1.0,0.5905,1134.95,145,Weekly,Pro,technical_friction,High,0,0
SYN-00361,133,25,0,0.5804,0.065,0.0,0.0422,1173.28,241,Daily,Pro,technical_friction,Low,0,1
SYN-00362,130,61,3,0.1645,0.295,0.0,0.1918,1512.83,46,Daily,Pro,technical_friction,Low,10,1
SYN-00363,97,40,3,0.4738,0.125,0.0,0.0812,518.58,36,Daily,Basic,price_sensitive,Low,0,1
SYN-00364,724,4,1,0.8155,0.435,1.0,0.6327,764.53,177,Weekly,Basic,technical_friction,High,5,0
SYN-00365,461,29,0,0.5795,0.045,0.0,0.0292,1141.6,248,Daily,Pro,technical_friction,Low,10,1
SYN-00366,852,62,5,0.1563,0.345,0.0,0.2242,786.17,251,Weekly,Basic,technical_friction,Low,0,1
SYN-00367,739,105,4,0.5819,0.01,0.0,0.0065,535.05,103,Daily,Basic,price_sensitive,Low,5,1
SYN-00368,368,12,3,0.479,0.46,0.0,0.299,4128.26,172,Daily,Enterprise,price_sensitive,Medium,10,1
SYN-00369,988,59,4,0.4097,0.105,0.0,0.0682,529.8,34,Daily,Basic,price_sensitive,Low,5,1
SYN-00370,839,33,0,0.4531,0.04,0.0,0.026,8038.85,243,Daily,Enterprise,price_sensitive,Low,5,1
SYN-00371,298,10,3,0.3946,0.905,1.0,0.9382,1233.21,226,Weekly,Pro,price_sensitive,High,10,0
SYN-00372,401,11,1,0.4413,0.505,1.0,0.6782,619.67,354,Daily,Basic,price_sensitive,High,10,1
SYN-00373,347,12,3,0.8399,0.605,0.5,0.5682,586.24,52,Weekly,Basic,technical_friction,High,20,1
SYN-00374,174,7,0,0.7384,0.22,1.0,0.493,12187.18,300,Daily,Enterprise,technical_friction,High,15,1
SYN-00375,163,9,3,0.3494,0.975,1.0,0.9838,261.35,180,Weekly,Basic,price_sensitive,High,0,0
SYN-00376,1030,34,2,0.4635,0.15,1.0,0.4475,2325.77,120,Weekly,Pro,price_sensitive,Medium,0,0
SYN-00377,482,4,4,0.1076,1.0,0.0,0.65,1508.76,55,Rarely,Pro,technical_friction,High,5,0
SYN-00378,422,15,2,0.7751,0.115,1.0,0.4248,2853.35,69,Weekly,Pro,technical_friction,Medium,5,1
SYN-00379,803,23,1,0.2075,0.53,0.5,0.5195,334.01,212,Weekly,Basic,technical_friction,High,0,0
SYN-00380,609,15,3,0.6762,0.115,1.0,0.4248,5068.73,76,Weekly,Enterprise,technical_friction,Medium,0,1
SYN-00381,1030,8,5,0.023,0.85,0.5,0.7275,1078.42,330,Daily,Pro,technical_friction,High,20,0
SYN-00382,859,32,0,0.6005,0.005,0.0,0.0032,612.67,77,Weekly,Basic,technical_friction,Low,10,1
SYN-00383,528,14,2,0.1921,0.72,1.0,0.818,2782.84,45,Daily,Pro,technical_friction,High,15,0
SYN-00384,415,16,1,0.4692,0.165,0.0,0.1073,2640.0,32,Daily,Pro,price_sensitive,Low,5,1
SYN-00385,1085,28,6,0.5826,0.08,0.0,0.052,2314.77,306,Daily,Pro,technical_friction,Low,5,0
SYN-00386,790,51,1,0.3162,0.175,0.0,0.1138,402.18,264,Daily,Basic,price_sensitive,Low,5,1
SYN-00387,1046,18,2,0.4195,0.29,1.0,0.5385,2822.72,20,Weekly,Pro,price_sensitive,High,15,1
SYN-00388,131,19,0,0.7377,0.28,0.0,0.182,529.18,66,Rarely,Basic,technical_friction,Low,5,1
SYN-00389,936,10,1,0.6163,0.435,1.0,0.6327,1621.41,266,Daily,Pro,price_sensitive,High,15,1
SYN-00390,701,62,6,0.388,0.545,0.5,0.5292,1247.81,63,Rarely,Pro,price_sensitive,High,10,1
SYN-00391,135,32,2,0.09,0.685,1.0,0.7952,14190.86,311,Weekly,Enterprise,technical_friction,High,20,1
SYN-00392,647,59,1,0.4985,0.045,1.0,0.3792,1623.28,271,Daily,Pro,price_sensitive,Medium,15,1
SYN-00393,755,66,0,0.946,0.015,0.0,0.0098,12215.17,227,Weekly,Enterprise,technical_friction,Low,15,1
SYN-00394,15,18,2,0.3714,0.58,1.0,0.727,848.35,100,Rarely,Pro,price_sensitive,High,10,1
SYN-00395,500,56,5,0.3129,0.46,1.0,0.649,643.77,180,Weekly,Basic,technical_friction,High,10,0
SYN-00396,908,35,3,0.4505,0.195,0.0,0.1268,13757.73,334,Weekly,Enterprise,price_sensitive,Low,20,1
SYN-00397,326,19,5,0.6897,0.085,1.0,0.4052,7417.18,205,Daily,Enterprise,technical_friction,Medium,15,1
SYN-00398,505,17,2,0.3344,0.29,1.0,0.5385,1863.51,280,Weekly,Pro,price_sensitive,High,20,1
SYN-00399,487,32,2,0.7563,0.005,1.0,0.3532,5816.86,307,Daily,Enterprise,technical_friction,Medium,20,1
SYN-00400,333,38,6,0.4127,0.36,0.0,0.234,758.65,161,Daily,Basic,price_sensitive,Medium,0,1
SYN-00401,1010,3,4,0.7108,0.415,0.0,0.2698,5332.95,105,Weekly,Enterprise,price_sensitive,Medium,20,1
SYN-00402,860,22,1,0.2735,0.67,1.0,0.7855,236.62,16,Rarely,Basic,technical_friction,High,5,0
SYN-00403,123,37,0,0.6679,0.045,0.0,0.0292,302.74,65,Weekly,Basic,technical_friction,Low,5,1
SYN-00404,1097,44,1,0.2554,0.29,1.0,0.5385,489.19,252,Daily,Basic,technical_friction,High,0,0
SYN-00405,967,28,3,0.5983,0.255,0.0,0.1658,1433.75,25,Rarely,Pro,price_sensitive,Low,0,1
SYN-00406,313,43,5,0.4259,0.385,0.5,0.4252,576.99,169,Weekly,Basic,price_sensitive,Medium,15,1
SYN-00407,921,17,5,0.6049,0.105,1.0,0.4182,414.96,278,Daily,Basic,technical_friction,Medium,0,0
SYN-00408,118,42,2,0.1762,0.375,1.0,0.5938,10539.23,69,Daily,Enterprise,technical_friction,High,20,1
SYN-00409,1099,38,7,0.771,0.175,0.5,0.2887,597.66,180,Weekly,Basic,technical_friction,Medium,10,0
SYN-00410,733,65,2,0.4175,0.225,0.0,0.1463,714.57,354,Weekly,Basic,price_sensitive,Low,5,1
SYN-00411,715,89,1,0.1777,0.64,0.0,0.416,390.25,334,Rarely,Basic,technical_friction,Medium,0,0
SYN-00412,100,66,2,0.4432,0.42,1.0,0.623,2752.26,154,Rarely,Pro,price_sensitive,High,15,1
SYN-00413,987,25,0,0.8243,0.02,0.0,0.013,434.79,325,Daily,Basic,technical_friction,Low,0,1
SYN-00414,33,10,2,0.6583,0.84,0.5,0.721,321.44,62,Weekly,Basic,price_sensitive,High,5,1
SYN-00415,266,15,5,0.4521,0.43,1.0,0.6295,2815.92,299,Daily,Pro,technical_friction,High,20,1
SYN-00416,158,87,4,0.6651,0.09,1.0,0.4085,269.6,239,Weekly,Basic,technical_friction,Medium,20,1
SYN-00417,855,33,2,0.3806,0.305,0.0,0.1982,620.93,275,Weekly,Basic,price_sensitive,Low,5,1
SYN-00418,219,39,3,0.453,0.215,0.0,0.1398,1210.48,296,Daily,Pro,price_sensitive,Low,5,1
SYN-00419,1002,59,4,0.522,0.045,0.0,0.0292,272.1,339,Daily,Basic,price_sensitive,Low,15,1
SYN-00420,722,32,2,0.5141,0.055,0.0,0.0358,792.04,154,Daily,Basic,price_sensitive,Low,10,1
SYN-00421,41,74,1,0.5803,0.18,0.0,0.117,425.14,273,Daily,Basic,price_sensitive,Low,0,1
SYN-00422,7,9,3,0.4699,0.665,1.0,0.7822,734.47,25,Daily,Basic,price_sensitive,High,0,0
SYN-00423,58,45,2,0.5928,0.445,0.5,0.4642,640.77,63,Rarely,Basic,price_sensitive,High,5,0
SYN-00424,667,107,1,0.5514,0.005,0.0,0.0032,3978.31,334,Daily,Enterprise,technical_friction,Low,10,1
SYN-00425,882,78,1,0.6039,0.03,0.0,0.0195,1368.56,22,Weekly,Pro,technical_friction,Low,10,1
SYN-00426,263,81,2,0.4901,0.15,0.0,0.0975,4471.41,363,Weekly,Enterprise,price_sensitive,Low,10,1
SYN-00427,935,8,4,0.8047,0.58,0.0,0.377,1389.57,44,Weekly,Pro,price_sensitive,Medium,20,1
SYN-00428,64,37,6,0.7625,0.12,0.0,0.078,399.68,199,Daily,Basic,technical_friction,Low,0,1
SYN-00429,881,28,2,0.5159,0.305,0.0,0.1982,2698.74,180,Rarely,Pro,price_sensitive,Low,15,1
SYN-00430,1021,15,1,0.4315,0.285,1.0,0.5352,1688.27,164,Daily,Pro,price_sensitive,High,15,0
SYN-00431,850,38,1,0.8473,0.025,0.0,0.0162,5595.9,146,Weekly,Enterprise,technical_friction,Low,20,1
SYN-00432,768,10,4,0.4372,0.665,0.0,0.4322,8350.87,153,Daily,Enterprise,price_sensitive,Medium,20,0
SYN-00433,922,43,1,0.8102,0.0,0.0,0.0,10101.36,254,Daily,Enterprise,technical_friction,Low,20,1
SYN-00434,45,14,3,0.2915,0.65,1.0,0.7725,2595.32,99,Daily,Pro,price_sensitive,High,15,1
SYN-00435,223,41,1,0.7176,0.005,0.0,0.0032,302.51,208,Weekly,Basic,technical_friction,Low,0,1
SYN-00436,138,15,2,0.5418,0.45,1.0,0.6425,658.07,234,Rarely,Basic,price_sensitive,High,0,1
SYN-00437,555,24,5,0.367,0.73,1.0,0.8245,614.22,153,Rarely,Basic,price_sensitive,High,10,1
SYN-00438,820,22,3,0.8333,0.08,1.0,0.402,629.92,137,Weekly,Basic,technical_friction,Medium,15,0
SYN-00439,693,28,4,0.5514,0.115,1.0,0.4248,2160.34,36,Daily,Pro,technical_friction,Medium,20,1
SYN-00440,936,30,1,0.5996,0.02,0.0,0.013,14750.35,168,Daily,Enterprise,technical_friction,Low,15,1
SYN-00441,172,22,1,0.5678,0.02,1.0,0.363,1429.27,234,Daily,Pro,technical_friction,Medium,0,1
SYN-00442,808,12,6,0.6248,0.71,1.0,0.8115,214.85,115,Weekly,Basic,price_sensitive,High,10,0
SYN-00443,213,68,0,0.6292,0.285,0.0,0.1852,391.44,310,Rarely,Basic,price_sensitive,Low,0,1
SYN-00444,299,31,6,0.1577,0.865,1.0,0.9122,1379.74,273,Rarely,Pro,technical_friction,High,20,0
SYN-00445,781,38,1,0.9051,0.0,0.0,0.0,229.54,202,Weekly,Basic,technical_friction,Low,0,1
SYN-00446,1078,22,7,0.7375,0.27,0.0,0.1755,746.68,106,Rarely,Basic,technical_friction,Low,0,0
SYN-00447,673,119,3,0.3575,0.165,1.0,0.4572,1903.61,7,Daily,Pro,price_sensitive,High,15,0
SYN-00448,61,34,3,0.6192,0.22,0.0,0.143,635.33,58,Daily,Basic,price_sensitive,Low,5,1
SYN-00449,678,71,3,0.4112,0.59,1.0,0.7335,664.07,128,Rarely,Basic,price_sensitive,High,0,1
SYN-00450,48,24,2,0.8992,0.235,0.0,0.1528,272.76,280,Daily,Basic,technical_friction,Low,0,1
SYN-00451,973,47,3,0.4669,0.12,0.0,0.078,579.99,314,Daily,Basic,price_sensitive,Low,15,1
SYN-00452,781,27,2,0.5691,0.11,0.0,0.0715,664.74,303,Weekly,Basic,price_sensitive,Low,5,1
SYN-00453,191,63,2,0.4691,0.155,1.0,0.4508,1185.01,320,Weekly,Pro,price_sensitive,High,5,0
SYN-00454,102,20,3,0.3458,0.62,1.0,0.753,1507.38,174,Rarely,Pro,price_sensitive,High,15,0
SYN-00455,203,11,1,0.7917,0.335,1.0,0.5678,2396.49,50,Daily,Pro,technical_friction,High,15,1
SYN-00456,1078,38,5,0.7526,0.03,0.0,0.0195,2076.22,82,Daily,Pro,technical_friction,Low,10,0
SYN-00457,505,66,2,0.5849,0.105,0.0,0.0682,491.61,321,Weekly,Basic,price_sensitive,Low,15,1
SYN-00458,863,28,1,0.3691,0.55,1.0,0.7075,1922.46,186,Rarely,Pro,price_sensitive,High,15,1
SYN-00459,700,20,2,0.0873,0.67,0.0,0.4355,4227.68,194,Weekly,Enterprise,technical_friction,Medium,10,0
SYN-00460,630,9,1,0.671,0.855,0.5,0.7308,384.92,314,Weekly,Basic,price_sensitive,High,15,1
SYN-00461,160,67,1,0.6829,0.15,0.0,0.0975,7339.41,136,Rarely,Enterprise,technical_friction,Low,20,1
SYN-00462,1041,14,1,0.2322,0.92,1.0,0.948,10419.43,229,Weekly,Enterprise,technical_friction,High,15,0
